time,hip_pos,knee_pos,hip_vel,knee_vel,hip_tau,knee_tau
9.259999999999762,0.09488544591845793,-0.15445655592321733,1.8459440878433935,6.187412878200519,-13.088105073515067,14.105732318206176
9.261999999999762,0.09811356755313612,-0.14094932400033194,1.61406081733909,6.753615961442689,-13.907404312938105,13.914077443348416
9.263999999999763,0.10088090622951824,-0.12632751591818392,1.3836693381910614,7.310904041074015,-14.720536766099361,13.721556523923725
9.265999999999764,0.103190888842923,-0.110610229070291,1.1549913067023805,7.858643423946456,-15.527300687294309,13.529633533410216
9.267999999999764,0.10504728181744773,-0.09381761799632332,0.9281964872623638,8.396305536983842,-16.327390527408866,13.339447372695783
9.269999999999765,0.1064540940956665,-0.07597070690558685,0.7034061391093875,8.923455545368233,-17.1204038400235,13.151844970238379
9.271999999999766,0.10741548617118939,-0.05709122355212995,0.4806960377614431,9.439741676728453,-17.905847577274912,12.967412836082564
9.273999999999766,0.10793568440447049,-0.0372014529975868,0.2600991166405485,9.944885277271576,-18.683143712959357,12.786506867991548
9.275999999999767,0.10801889985456135,-0.016324109799538453,0.041607725045432406,10.438671599024174,-19.451634156037517,12.609280305839674
9.277999999999768,0.10766925086867828,0.005517772793589212,-0.1748244929415395,10.920941296563832,-20.21058493885799,12.435709810729742
9.279999999999768,0.10689068869364902,0.02830093798631973,-0.38928108751462426,11.391582596365257,-20.959189681392413,12.265619708445115
9.281999999999769,0.10568692540542016,0.05200198616936527,-0.6018816441144369,11.850524091522772,-21.696572346005894,12.098704483881964
9.28399999999977,0.10406136349256555,0.07659744238622898,-0.8127809564273039,12.297728108431853,-22.421789307551517,11.93454964588468
9.28599999999977,0.10201702647575445,0.10206381156483886,-1.0221685084055516,12.733184589304942,-23.133830771603375,11.772651102290908
9.287999999999771,0.09955648999693098,0.12837762243385523,-1.2302682394117335,13.156905434508188,-23.831621580363326,11.612433195084343
9.289999999999772,0.09668181286995392,0.15551546093601276,-1.437338563488531,13.568919251078771,-24.51402145209203,11.453265547207842
9.291999999999772,0.09339446764997714,0.18345399385195543,-1.6436726099883934,13.969266457971335,-25.179824706682297,11.29447886732742
9.293999999999773,0.08969527035415445,0.21216998326049852,-1.8495986479113464,14.35799470427155,-25.827759538187408,11.135379848007176
9.295999999999774,0.08558430905447151,0.24164029238773255,-2.05548064984147,14.73515456361702,-26.456486905662405,10.975265277247807
9.297999999999774,0.08106087116870894,0.2718418833403596,-2.2617189428812816,15.100795476313506,-27.064599127455853,10.813435463595528
9.299999999999775,0.0761233694027193,0.30275180718071903,-2.46875088299482,15.454961920179718,-27.65061828214549,10.649207051312736
